game_pk,pitcher,game_date_start,hits_allowed,walks,strikeouts,batters_faced,runs_allowed
744811,641360,2024-08-27,0,0,1,3,0
745701,641360,2024-09-01,2,0,1,6,1
744964,641360,2024-09-04,0,0,0,3,0
778747,641360,2025-03-21,1,2,1,6,1
719081,641386,2023-03-17,1,0,2,4,0
719047,641386,2023-03-19,1,1,0,4,1
747946,641386,2024-03-16,1,2,2,6,1
778746,641386,2025-03-23,0,0,0,3,0
747914,641394,2024-03-17,0,1,0,1,0
719081,641401,2023-03-17,1,1,0,5,1
719036,641401,2023-03-20,2,1,1,4,3
718999,641401,2023-03-23,0,0,2,4,0
718933,641401,2023-03-27,2,1,2,6,1
718779,641401,2023-03-30,3,0,1,5,5
718739,641401,2023-04-02,1,0,1,4,0
718710,641401,2023-04-04,1,0,1,6,0
718668,641401,2023-04-08,2,1,1,5,0
718652,641401,2023-04-09,0,1,1,2,0
718619,641401,2023-04-11,1,0,1,4,1
718586,641401,2023-04-14,0,1,0,5,1
718554,641401,2023-04-16,1,0,0,4,0
718498,641401,2023-04-20,0,0,2,3,0
718475,641401,2023-04-22,2,0,2,7,1
718430,641401,2023-04-25,1,1,0,5,1
718404,641401,2023-04-27,1,0,1,3,0
718354,641401,2023-04-30,0,0,1,5,0
718331,641401,2023-05-02,2,0,3,7,1
718301,641401,2023-05-05,1,0,0,3,1
718284,641401,2023-05-06,2,1,0,6,2
718244,641401,2023-05-09,0,0,0,3,0
718188,641401,2023-05-13,0,1,2,7,0
718170,641401,2023-05-15,2,1,1,5,0
718143,641401,2023-05-17,0,2,0,5,0
718097,641401,2023-05-20,2,0,1,5,1
718088,641401,2023-05-21,0,1,0,3,0
718043,641401,2023-05-24,0,3,2,7,0
717992,641401,2023-05-28,3,0,0,6,3
717962,641401,2023-05-30,1,0,0,2,1
717935,641401,2023-06-02,1,1,1,5,1
717902,641401,2023-06-04,2,0,2,5,2
747958,641401,2024-03-15,3,0,0,8,1
747899,641401,2024-03-19,1,1,4,7,0
747837,641401,2024-03-23,3,0,1,7,2
745604,641401,2024-03-29,1,2,1,4,4
745599,641401,2024-03-30,1,1,0,4,0
745600,641401,2024-04-01,1,3,2,6,4
745924,641401,2024-04-09,2,0,0,5,2
778009,641401,2025-05-07,2,0,0,4,0
778000,641401,2025-05-08,2,0,2,7,1
777961,641401,2025-05-11,2,2,1,6,4
777828,641401,2025-05-21,0,0,0,3,0
777812,641401,2025-05-22,0,0,2,3,0
777767,641401,2025-05-25,1,0,1,3,0
777763,641401,2025-05-26,1,1,1,6,1
777703,641401,2025-05-31,1,0,0,5,0
718988,641409,2023-03-23,0,0,3,3,0
718937,641409,2023-03-26,1,1,2,5,2
718414,641420,2023-04-26,0,1,2,4,0
718396,641420,2023-04-27,1,0,2,7,0
718061,641420,2023-05-23,5,1,1,9,6
719041,641427,2023-03-19,0,1,0,4,0
718178,641427,2023-05-14,3,0,1,5,2
718120,641427,2023-05-19,1,0,0,2,1
718059,641427,2023-05-23,2,0,1,8,1
718030,641427,2023-05-25,1,0,1,4,0
716973,641427,2023-08-16,1,0,0,3,0
716353,641427,2023-10-01,0,0,2,6,0
747935,641427,2024-03-16,0,0,0,1,0
747878,641427,2024-03-20,1,0,0,6,1
745460,641427,2024-08-23,4,0,0,8,4
746661,641427,2024-09-20,4,0,2,9,2
746660,641427,2024-09-21,1,0,1,4,1
778811,641427,2025-03-21,1,0,0,2,1
719038,641447,2023-03-20,3,1,3,9,0
718944,641447,2023-03-26,5,1,1,12,2
718693,641447,2023-04-07,2,1,2,6,3
716626,641447,2023-09-11,5,2,2,11,5
747815,641461,2024-03-25,0,0,1,2,0
719047,641464,2023-03-19,1,0,1,4,0
718999,641464,2023-03-23,0,0,2,2,0
718964,641464,2023-03-25,2,1,1,6,0
719066,641482,2023-03-18,3,3,4,9,3
718997,641482,2023-03-23,2,0,7,9,0
733679,641482,2023-03-28,3,1,0,9,1
718725,641482,2023-04-03,7,0,3,9,1
718651,641482,2023-04-09,4,2,5,9,0
718588,641482,2023-04-14,5,2,7,9,2
718496,641482,2023-04-20,4,3,7,9,2
718427,641482,2023-04-25,5,1,6,9,4
718356,641482,2023-04-30,5,4,7,9,7
718255,641482,2023-05-08,6,2,4,10,0
718197,641482,2023-05-13,7,1,3,9,5
718121,641482,2023-05-18,5,1,6,9,1
718040,641482,2023-05-24,5,2,5,9,4
717952,641482,2023-05-30,5,3,6,9,2
717126,641482,2023-08-05,1,1,8,9,1
747870,641482,2024-03-21,6,2,3,9,3
746418,641482,2024-03-28,5,2,5,9,4
747220,641482,2024-04-02,8,2,2,9,3
745761,641482,2024-04-08,2,0,6,9,0
746648,641482,2024-04-14,5,2,6,9,3
745760,641482,2024-04-20,6,0,9,9,0
745755,641482,2024-04-25,5,0,4,9,3
747047,641482,2024-04-30,8,2,5,9,4
745751,641482,2024-05-05,3,1,9,9,0
745096,641482,2024-05-11,5,3,5,9,3
745747,641482,2024-05-17,5,1,6,9,1
745743,641482,2024-05-22,3,3,5,9,0
746229,641482,2024-05-28,5,0,4,9,2
745330,641482,2024-06-02,7,0,7,9,3
745735,641482,2024-06-08,7,1,4,9,3
746299,641482,2024-06-13,6,2,2,9,2
745733,641482,2024-06-18,5,0,6,10,0
745727,641482,2024-06-23,5,1,7,9,3
744921,641482,2024-06-29,7,1,5,9,3
745725,641482,2024-07-05,3,1,8,9,1
745065,641482,2024-07-11,7,3,4,9,5
745720,641482,2024-07-20,8,2,1,9,6
746933,641482,2024-07-26,9,3,5,9,4
745543,641482,2024-07-31,3,2,6,9,3
745710,641482,2024-08-08,9,1,2,9,4
746757,641482,2024-08-13,3,0,9,9,0
745704,641482,2024-08-21,3,0,4,9,0
744813,641482,2024-08-26,4,2,5,9,1
745701,641482,2024-09-01,9,1,2,9,5
746829,641482,2024-09-07,0,1,3,10,0
745695,641482,2024-09-12,3,3,9,9,1
745199,641482,2024-09-18,4,3,6,9,0
775300,641482,2024-10-25,1,0,0,2,4
775298,641482,2024-10-28,0,0,1,5,0
778781,641482,2025-03-24,3,1,5,10,0
778538,641482,2025-03-29,6,5,2,9,6
778468,641482,2025-04-03,1,2,6,9,0
719085,641501,2023-03-17,0,0,1,3,0
719005,641501,2023-03-22,2,0,0,5,2
718964,641501,2023-03-25,2,0,2,6,1
733679,641501,2023-03-28,2,1,1,4,1
718574,641525,2023-04-14,0,0,0,3,0
719101,641540,2023-03-15,1,1,6,9,0
719032,641540,2023-03-20,10,0,4,9,5
718978,641540,2023-03-24,2,1,0,5,0
718752,641540,2023-04-01,3,0,0,9,0
718709,641540,2023-04-04,1,2,1,9,0
718669,641540,2023-04-08,1,1,0,3,3
718630,641540,2023-04-10,1,0,2,7,0
718581,641540,2023-04-14,1,0,1,6,0
718539,641540,2023-04-17,1,1,5,9,0
718445,641540,2023-04-24,1,2,1,8,0
718388,641540,2023-04-28,3,1,1,9,2
718294,641540,2023-05-05,2,1,3,9,0
718229,641540,2023-05-10,6,1,5,9,2
718148,641540,2023-05-16,6,1,4,9,1
718075,641540,2023-05-22,6,3,3,9,1
717951,641540,2023-05-31,7,1,6,9,1
717868,641540,2023-06-06,7,3,1,9,4
717792,641540,2023-06-12,6,5,3,9,4
717723,641540,2023-06-17,6,1,3,9,2
717655,641540,2023-06-23,5,3,2,9,1
717580,641540,2023-06-28,4,0,10,10,2
717501,641540,2023-07-04,6,1,4,9,1
717432,641540,2023-07-09,7,3,4,9,2
717367,641540,2023-07-17,5,2,4,9,2
717305,641540,2023-07-22,7,2,1,9,5
717224,641540,2023-07-28,5,3,4,9,3
717152,641540,2023-08-02,3,1,11,9,1
717081,641540,2023-08-07,5,3,6,9,3
717008,641540,2023-08-13,7,0,12,9,1
716938,641540,2023-08-19,7,1,4,9,3
716850,641540,2023-08-25,5,7,6,9,4
716783,641540,2023-08-30,5,2,4,9,3
716705,641540,2023-09-05,11,2,4,9,8
716630,641540,2023-09-11,6,3,7,10,3
716562,641540,2023-09-16,6,4,5,9,0
716477,641540,2023-09-22,4,3,2,9,3
716420,641540,2023-09-27,3,1,7,9,0
716360,641540,2023-10-01,4,1,4,9,0
748573,641540,2023-10-07,2,1,1,8,1
748551,641540,2023-10-19,3,3,4,9,0
748542,641540,2023-10-27,1,0,0,4,0
748541,641540,2023-10-28,0,1,0,2,0
748535,641540,2023-10-31,2,0,0,4,0
747878,641540,2024-03-20,3,2,8,9,1
747802,641540,2024-03-26,4,1,2,9,1
745109,641540,2024-04-01,3,6,7,9,3
745032,641540,2024-04-07,4,3,7,9,3
746408,641540,2024-04-12,5,3,3,9,3
746487,641540,2024-04-17,3,4,5,9,1
745026,641540,2024-04-23,4,3,7,9,4
745022,641540,2024-04-28,3,0,10,9,1
746311,641540,2024-05-04,4,1,4,9,2
745576,641540,2024-05-22,4,1,4,9,3
745011,641540,2024-05-29,3,4,6,9,0
745010,641540,2024-06-04,4,1,4,9,3
746139,641540,2024-06-11,4,4,2,9,3
745242,641540,2024-06-16,8,6,16,9,2
745973,641540,2024-06-25,2,0,1,9,1
747018,641540,2024-06-29,3,1,1,8,1
744998,641540,2024-07-03,3,0,3,9,2
744908,641540,2024-07-27,5,2,2,9,2
745148,641540,2024-07-31,4,0,0,8,0
744986,641540,2024-08-02,2,1,1,9,0
744983,641540,2024-08-06,6,3,2,9,3
745711,641540,2024-08-11,2,1,1,8,0
746919,641540,2024-08-14,5,1,3,9,3
744976,641540,2024-08-19,5,1,4,9,3
746599,641540,2024-08-24,2,0,0,4,1
744969,641540,2024-08-30,6,1,0,9,5
744958,641540,2024-09-21,7,1,5,9,1
746171,641540,2024-09-28,0,0,1,3,0
778918,641540,2025-03-20,5,0,4,9,5
778122,641540,2025-04-29,4,2,3,9,2
747844,641541,2024-03-23,1,1,0,3,0
719115,641551,2023-03-15,2,1,3,9,2
746357,641582,2024-08-16,0,0,1,3,0
746752,641582,2024-08-28,2,1,1,9,0
746991,641582,2024-09-03,1,0,0,7,0
746912,641582,2024-09-06,1,1,0,3,2
746746,641582,2024-09-09,1,1,1,5,0
746745,641582,2024-09-11,0,2,1,3,0
718274,641585,2023-05-06,3,2,5,9,0
718207,641585,2023-05-12,3,1,3,9,1
718127,641585,2023-05-17,9,2,2,9,6
718056,641585,2023-05-23,5,1,8,9,2
717968,641585,2023-05-29,7,3,8,9,4
717899,641585,2023-06-04,3,1,3,9,1
717815,641585,2023-06-10,7,6,6,9,2
717737,641585,2023-06-16,4,1,3,9,2
717643,641585,2023-06-23,8,2,4,9,3
717566,641585,2023-06-29,4,2,2,10,0
717489,641585,2023-07-05,6,1,4,9,3
717405,641585,2023-07-14,9,0,2,10,4
717323,641585,2023-07-20,6,1,5,9,1
717255,641585,2023-07-25,5,2,3,9,1
717184,641585,2023-07-31,7,2,6,9,2
717110,641585,2023-08-06,3,3,4,9,1
717022,641585,2023-08-12,4,1,5,9,2
716948,641585,2023-08-18,7,2,7,9,2
716873,641585,2023-08-24,11,2,3,9,7
716802,641585,2023-08-29,5,1,3,9,2
716724,641585,2023-09-04,6,3,4,9,5
716640,641585,2023-09-10,4,5,5,9,1
716560,641585,2023-09-16,5,4,0,10,4
716455,641585,2023-09-23,7,1,5,9,3
748548,641585,2023-10-16,1,1,1,8,0
748547,641585,2023-10-23,5,1,1,8,4
747945,641585,2024-03-16,4,2,4,9,1
747876,641585,2024-03-21,1,4,5,9,0
746413,641585,2024-03-31,6,1,5,9,3
745031,641585,2024-04-06,8,2,4,9,2
746408,641585,2024-04-12,8,5,3,9,8
746401,641585,2024-04-17,4,1,4,9,2
746888,641585,2024-04-23,5,4,6,9,5
719070,641627,2023-03-17,0,0,3,3,0
719028,641627,2023-03-20,0,0,1,5,0
718967,641627,2023-03-24,1,1,2,5,1
718763,641627,2023-03-31,4,0,0,9,2
718735,641627,2023-04-02,1,0,1,4,0
718706,641627,2023-04-04,1,0,0,4,0
718691,641627,2023-04-05,0,0,2,3,0
718677,641627,2023-04-07,1,0,2,4,0
718646,641627,2023-04-09,0,0,0,3,0
718617,641627,2023-04-11,2,1,2,8,1
718577,641627,2023-04-14,3,1,0,6,1
718517,641627,2023-04-18,0,0,1,3,1
718502,641627,2023-04-19,0,0,1,3,0
718481,641627,2023-04-21,0,0,0,3,0
718415,641627,2023-04-26,0,0,2,4,0
718392,641627,2023-04-28,2,1,1,6,1
718379,641627,2023-04-29,2,0,0,2,1
718332,641627,2023-05-02,1,1,2,4,0
718319,641627,2023-05-03,0,0,2,3,0
718297,641627,2023-05-05,0,1,1,3,0
718265,641627,2023-05-07,0,0,2,3,0
718251,641627,2023-05-08,1,0,2,5,0
718208,641627,2023-05-12,1,1,1,5,0
718173,641627,2023-05-14,1,0,0,2,1
718133,641627,2023-05-17,3,0,1,7,3
718110,641627,2023-05-19,2,0,1,3,2
718050,641627,2023-05-23,0,0,2,3,0
718004,641627,2023-05-27,0,0,2,3,0
717983,641627,2023-05-28,1,1,0,4,0
717952,641627,2023-05-30,0,0,2,3,0
717894,641627,2023-06-04,4,1,1,8,5
717590,641627,2023-06-27,2,1,0,5,3
717548,641627,2023-06-30,1,0,1,5,1
717470,641627,2023-07-06,1,0,0,4,0
717436,641627,2023-07-08,0,0,1,3,0
717413,641627,2023-07-14,0,0,1,3,0
717385,641627,2023-07-16,2,1,0,4,1
717359,641627,2023-07-18,3,0,0,4,4
717330,641627,2023-07-20,0,0,1,3,0
717309,641627,2023-07-22,2,1,1,4,3
717298,641627,2023-07-23,1,0,1,3,0
717248,641627,2023-07-26,0,1,0,4,0
717215,641627,2023-07-29,0,1,1,4,0
717170,641627,2023-08-01,1,0,1,2,0
717134,641627,2023-08-04,2,0,2,5,1
717107,641627,2023-08-06,0,0,1,3,0
717080,641627,2023-08-08,1,0,1,4,0
717062,641627,2023-08-09,0,2,1,5,0
717021,641627,2023-08-12,1,0,1,4,0
717002,641627,2023-08-14,0,0,2,3,0
716974,641627,2023-08-16,0,0,0,3,0
716958,641627,2023-08-17,2,0,1,5,0
716921,641627,2023-08-20,4,1,1,6,4
716855,641627,2023-08-25,0,0,1,1,0
716818,641627,2023-08-28,3,0,3,6,2
716783,641627,2023-08-30,0,0,1,3,0
716751,641627,2023-09-02,0,0,1,3,0
716742,641627,2023-09-03,0,1,1,4,0
716701,641627,2023-09-06,2,0,0,4,1
716639,641627,2023-09-10,1,0,2,4,0
716627,641627,2023-09-11,2,0,0,5,1
716595,641627,2023-09-13,0,0,0,3,1
716555,641627,2023-09-16,0,2,1,6,0
716523,641627,2023-09-19,1,1,0,4,1
716503,641627,2023-09-20,0,0,1,3,0
716454,641627,2023-09-24,0,0,1,3,0
716411,641627,2023-09-27,1,0,1,5,1
747930,641627,2024-03-16,4,2,0,6,5
747958,641632,2024-03-15,0,0,0,1,0
747825,641632,2024-03-24,1,0,1,3,0
718731,641645,2023-04-03,1,0,0,4,0
747137,641645,2024-04-11,3,1,0,7,4
745321,641645,2024-06-16,0,0,0,3,1
745640,641645,2024-07-19,1,1,0,5,0
719066,641656,2023-03-18,1,2,0,5,0
718987,641656,2023-03-24,0,1,1,6,0
733679,641656,2023-03-28,0,1,1,3,1
718725,641656,2023-04-03,3,0,2,8,0
718688,641656,2023-04-07,2,0,4,8,0
718637,641656,2023-04-10,1,3,3,9,1
718590,641656,2023-04-13,1,1,6,9,0
718504,641656,2023-04-19,0,0,0,3,0
718496,641656,2023-04-20,0,0,0,3,0
718465,641656,2023-04-23,1,2,2,9,1
718417,641656,2023-04-26,0,1,2,7,1
718374,641656,2023-04-29,1,0,0,4,0
718324,641656,2023-05-03,0,0,2,4,0
718300,641656,2023-05-05,0,0,1,2,0
718291,641656,2023-05-06,1,0,1,4,0
718255,641656,2023-05-08,0,0,2,3,0
718210,641656,2023-05-12,2,0,3,5,0
718164,641656,2023-05-15,2,0,0,3,3
718157,641656,2023-05-16,1,2,2,5,0
717574,641656,2023-06-29,1,0,0,3,0
717550,641656,2023-07-01,3,0,2,6,1
717513,641656,2023-07-03,2,0,0,5,0
717487,641656,2023-07-05,2,0,0,5,2
717464,641656,2023-07-07,0,1,0,2,0
717433,641656,2023-07-09,1,0,0,3,0
717378,641656,2023-07-16,0,1,1,7,0
717339,641656,2023-07-19,1,2,3,7,0
717294,641656,2023-07-23,0,0,2,4,0
717219,641656,2023-07-29,0,0,3,6,0
717175,641656,2023-08-01,2,2,1,9,1
717126,641656,2023-08-05,0,2,4,7,0
717054,641656,2023-08-09,0,1,1,4,0
717047,641656,2023-08-11,3,0,2,9,2
717001,641656,2023-08-14,2,3,1,9,0
716953,641656,2023-08-18,1,0,5,9,0
716877,641656,2023-08-23,1,0,3,5,0
716828,641656,2023-08-27,3,2,1,8,2
716781,641656,2023-08-30,0,1,5,9,0
716563,641656,2023-09-16,0,0,1,3,0
716502,641656,2023-09-20,4,2,1,9,4
716471,641656,2023-09-25,2,2,2,9,1
716375,641656,2023-09-30,2,0,1,7,0
747909,641656,2024-03-18,0,0,1,1,0
747887,641656,2024-03-20,1,0,1,4,0
746418,641656,2024-03-28,1,0,1,3,0
746410,641656,2024-03-30,0,0,2,6,0
747219,641656,2024-04-03,0,0,4,7,0
745766,641656,2024-04-06,2,1,0,5,1
745762,641656,2024-04-09,0,1,0,7,2
746656,641656,2024-04-13,1,1,1,8,0
744948,641656,2024-04-17,1,1,2,6,1
745758,641656,2024-04-19,3,1,0,7,2
745757,641656,2024-04-22,1,2,2,6,0
745753,641656,2024-04-24,0,0,0,3,0
746001,641656,2024-04-28,1,2,0,5,1
747048,641656,2024-05-01,0,2,0,3,0
745756,641656,2024-05-03,2,0,1,6,0
745751,641656,2024-05-05,1,1,0,3,2
745749,641656,2024-05-08,3,0,1,7,1
745096,641656,2024-05-11,1,0,0,3,1
745092,641656,2024-05-12,2,0,2,5,1
745909,641656,2024-05-14,1,0,2,7,0
745747,641656,2024-05-17,3,0,1,4,1
746225,641656,2024-05-30,0,1,2,3,0
745332,641656,2024-06-01,0,0,2,3,0
745739,641656,2024-06-04,0,0,1,3,0
745738,641656,2024-06-06,1,0,0,2,1
745737,641656,2024-06-07,1,2,1,7,2
746295,641656,2024-06-10,2,0,3,5,1
746294,641656,2024-06-12,3,1,2,8,2
746945,641656,2024-06-16,6,2,0,4,1
745698,641656,2024-09-09,0,0,1,3,0
745695,641656,2024-09-12,0,0,3,5,0
745693,641656,2024-09-15,1,0,2,3,0
745199,641656,2024-09-18,1,0,1,3,0
745608,641656,2024-09-22,1,0,0,3,2
745688,641656,2024-09-24,1,0,1,5,1
745692,641656,2024-09-27,0,0,1,2,0
745686,641656,2024-09-29,0,0,1,3,0
775332,641656,2024-10-07,1,0,3,4,0
775310,641656,2024-10-17,0,1,0,2,0
779120,641656,2025-03-20,3,0,3,6,1
779040,641656,2025-03-23,0,0,1,3,0
778403,641656,2025-04-08,1,0,2,4,0
778370,641656,2025-04-11,0,2,1,4,0
778339,641656,2025-04-13,0,2,2,5,0
778282,641656,2025-04-17,1,0,3,6,0
778255,641656,2025-04-19,0,1,0,7,0
778185,641656,2025-04-25,0,0,0,1,0
778133,641656,2025-04-29,0,0,3,6,0
778074,641656,2025-05-03,1,1,3,5,0
778019,641656,2025-05-07,0,2,0,3,0
777972,641656,2025-05-10,1,2,1,5,0
777941,641656,2025-05-12,0,0,2,3,0
777915,641656,2025-05-14,0,0,2,4,0
777849,641656,2025-05-20,2,1,0,5,2
777835,641656,2025-05-21,2,0,1,3,0
777782,641656,2025-05-24,2,0,3,7,0
777728,641656,2025-05-28,1,0,2,6,0
777698,641656,2025-05-31,0,1,1,7,0
746263,641658,2024-08-25,0,1,0,4,0
719066,641672,2023-03-18,2,0,2,8,0
718996,641672,2023-03-23,0,0,1,3,0
718115,641672,2023-05-19,1,0,0,2,0
718077,641672,2023-05-22,0,1,3,4,0
717805,641672,2023-06-11,2,1,2,7,1
717787,641672,2023-06-13,0,1,2,5,0
717468,641672,2023-07-06,2,1,0,4,2
717150,641672,2023-08-03,5,1,2,9,3
717056,641672,2023-08-10,2,0,2,9,0
717027,641672,2023-08-13,3,0,0,6,1
716936,641672,2023-08-19,0,1,2,4,0
716912,641672,2023-08-21,2,1,1,9,0
716870,641672,2023-08-24,1,1,0,5,2
716842,641672,2023-08-26,3,0,1,9,2
716780,641672,2023-08-30,0,1,0,3,0
716744,641672,2023-09-02,3,1,1,9,3
716714,641672,2023-09-05,3,0,4,9,2
716644,641672,2023-09-10,1,1,0,6,2
716579,641672,2023-09-15,3,1,2,7,2
716563,641672,2023-09-16,2,0,3,7,1
778920,641672,2025-03-15,6,1,1,11,4
719057,641682,2023-03-18,0,0,1,3,0
719020,641682,2023-03-21,0,0,3,3,0
718948,641682,2023-03-25,0,0,3,3,0
778819,641682,2025-03-15,1,2,1,4,0
778919,641682,2025-03-21,1,1,1,5,0
719052,641703,2023-03-18,5,4,5,9,5
718975,641703,2023-03-24,2,0,1,8,0
718924,641703,2023-03-27,0,0,2,3,0
718722,641703,2023-04-03,1,0,3,7,1
718717,641703,2023-04-04,1,0,1,6,2
718676,641703,2023-04-07,0,2,3,8,0
718621,641703,2023-04-11,0,0,1,3,0
718610,641703,2023-04-12,2,2,1,9,2
718560,641703,2023-04-15,2,0,2,5,0
718533,641703,2023-04-17,1,1,1,5,0
718494,641703,2023-04-20,2,0,1,8,0
718456,641703,2023-04-23,2,1,1,7,2
718406,641703,2023-04-27,0,0,1,3,0
718384,641703,2023-04-29,1,2,1,8,3
718330,641703,2023-05-03,1,0,0,4,0
718279,641703,2023-05-06,2,1,1,6,0
718266,641703,2023-05-07,2,0,2,5,3
718224,641703,2023-05-10,1,0,0,3,0
718216,641703,2023-05-11,1,2,0,5,1
718168,641703,2023-05-14,1,0,1,6,0
718107,641703,2023-05-19,1,1,2,9,0
718035,641703,2023-05-25,1,0,1,4,0
717995,641703,2023-05-28,3,0,3,9,2
717963,641703,2023-05-30,1,0,2,4,0
717903,641703,2023-06-03,0,1,1,4,0
717864,641703,2023-06-06,1,0,1,4,1
717798,641703,2023-06-11,1,0,1,3,1
717750,641703,2023-06-15,1,1,1,5,0
717732,641703,2023-06-16,0,1,2,7,0
717674,641703,2023-06-21,1,1,1,4,0
717610,641703,2023-06-25,2,2,0,9,2
717603,641703,2023-06-27,1,0,1,5,0
717557,641703,2023-06-30,2,1,0,3,1
717539,641703,2023-07-01,1,0,0,3,0
717454,641703,2023-07-07,1,1,1,3,2
717397,641703,2023-07-15,3,4,0,9,4
717408,641703,2023-07-15,0,0,1,2,0
717299,641703,2023-07-22,1,1,3,9,0
717169,641703,2023-08-01,3,0,1,9,0
717088,641703,2023-08-07,2,0,0,4,0
717006,641703,2023-08-13,0,0,0,3,0
716947,641703,2023-08-18,4,2,1,9,3
716905,641703,2023-08-21,3,2,2,9,4
747946,641703,2024-03-16,0,0,2,3,0
747887,641703,2024-03-20,0,0,0,2,0
747815,641703,2024-03-25,0,0,0,3,0
745480,641703,2024-07-08,1,0,0,4,0
745969,641703,2024-07-10,2,2,1,9,1
746449,641703,2024-07-14,1,0,2,9,0
746121,641703,2024-07-20,1,0,3,6,0
746118,641703,2024-07-23,1,0,0,6,0
746117,641703,2024-07-25,1,0,1,3,0
746361,641703,2024-07-26,0,0,0,1,0
746364,641703,2024-07-28,0,0,1,3,0
745386,641703,2024-07-31,5,2,2,10,1
746120,641703,2024-08-06,8,3,1,9,5
745951,641703,2024-08-14,0,1,2,7,0
745140,641703,2024-08-17,3,1,0,9,1
747158,641703,2024-08-31,0,2,2,8,1
747155,641703,2024-09-02,2,1,1,6,2
746099,641703,2024-09-07,1,0,0,7,0
747069,641703,2024-09-13,2,0,1,8,1
747067,641703,2024-09-16,0,1,0,7,0
746014,641703,2024-09-18,2,0,0,5,1
746096,641703,2024-09-21,1,1,1,7,0
746093,641703,2024-09-24,1,0,0,7,0
775306,641703,2024-10-14,2,2,2,9,0
775299,641703,2024-10-18,6,4,0,9,4
775297,641703,2024-10-29,4,1,0,9,5
718970,641709,2023-03-24,0,0,4,6,0
719051,641712,2023-03-19,10,2,2,9,5
717550,641712,2023-07-01,1,0,2,9,0
717488,641712,2023-07-05,2,3,1,9,2
717424,641712,2023-07-09,2,0,2,5,0
717396,641712,2023-07-15,4,1,2,9,1
717351,641712,2023-07-19,5,0,1,9,2
717308,641712,2023-07-22,1,2,2,9,0
717238,641712,2023-07-27,9,2,3,9,6
717155,641712,2023-08-02,2,4,7,10,3
717064,641712,2023-08-09,7,2,2,9,3
716984,641712,2023-08-15,5,2,3,9,2
716921,641712,2023-08-20,5,2,7,9,2
716847,641712,2023-08-26,6,5,1,9,5
716766,641712,2023-09-01,3,2,0,9,1
716689,641712,2023-09-06,7,4,2,9,3
716636,641712,2023-09-11,8,3,2,9,4
716541,641712,2023-09-17,5,4,3,9,3
716476,641712,2023-09-22,9,1,2,9,2
716396,641712,2023-09-28,7,3,3,9,2
747894,641712,2024-03-19,3,1,6,9,0
747810,641712,2024-03-25,7,0,2,9,4
746899,641712,2024-04-01,4,2,2,9,3
746574,641712,2024-04-07,7,1,4,9,3
744953,641712,2024-04-13,5,3,5,9,5
746570,641712,2024-04-20,7,5,1,9,3
746564,641712,2024-04-25,6,4,4,9,5
746072,641712,2024-05-01,5,3,2,9,2
746559,641712,2024-05-07,5,5,2,9,2
745420,641712,2024-05-13,3,3,3,9,3
745336,641712,2024-05-19,5,3,3,9,3
746556,641712,2024-05-25,5,2,2,9,2
746140,641712,2024-05-31,4,1,3,9,0
746544,641712,2024-06-05,5,5,4,9,4
745897,641712,2024-06-10,4,2,1,9,2
746546,641712,2024-06-16,14,2,10,9,1
746540,641712,2024-06-21,11,2,0,9,6
746776,641712,2024-06-28,6,6,3,9,2
746534,641712,2024-07-03,7,3,4,9,3
746520,641712,2024-08-10,3,4,1,9,5
747938,641726,2024-03-16,4,1,3,9,0
747852,641726,2024-03-22,3,1,5,10,2
745438,641726,2024-03-31,9,0,1,9,9
746966,641726,2024-05-01,5,2,3,9,4
745483,641726,2024-06-21,3,0,1,9,3
746696,641726,2024-06-24,4,0,1,9,4
747105,641726,2024-06-28,2,2,3,9,0
745479,641726,2024-07-05,1,1,3,7,0
719068,641729,2023-03-18,0,0,1,3,0
719034,641729,2023-03-20,2,0,1,4,0
718965,641729,2023-03-25,0,2,0,5,1
718936,641729,2023-03-27,1,0,1,4,0
718753,641729,2023-04-01,1,0,1,3,0
718711,641729,2023-04-04,2,0,0,4,0
718676,641729,2023-04-07,0,1,2,4,0
718648,641729,2023-04-09,0,0,1,3,0
718620,641729,2023-04-11,2,1,1,4,2
718579,641729,2023-04-14,1,0,1,4,0
718507,641729,2023-04-19,0,0,2,3,0
718471,641729,2023-04-22,2,0,1,6,1
718443,641729,2023-04-24,0,0,1,4,0
718361,641729,2023-05-01,2,0,2,5,1
718346,641729,2023-05-02,1,0,1,4,0
718298,641729,2023-05-05,4,1,2,8,5
718220,641729,2023-05-10,0,0,0,1,0
718192,641729,2023-05-13,1,1,2,5,1
718148,641729,2023-05-16,1,0,1,5,1
718094,641729,2023-05-20,0,0,3,5,0
718074,641729,2023-05-22,1,0,1,3,0
718019,641729,2023-05-26,1,2,0,4,2
717997,641729,2023-05-27,1,0,1,4,0
717970,641729,2023-05-29,0,1,1,3,0
717840,641729,2023-06-08,0,1,3,7,0
717816,641729,2023-06-10,0,0,1,3,0
717790,641729,2023-06-12,1,0,0,3,1
717784,641729,2023-06-14,0,0,1,5,0
717724,641729,2023-06-17,2,1,2,6,1
717650,641729,2023-06-23,0,1,0,4,0
717618,641729,2023-06-25,1,0,0,2,2
717588,641729,2023-06-28,0,0,1,3,0
717536,641729,2023-07-01,1,0,0,4,0
717495,641729,2023-07-04,2,0,2,5,0
717429,641729,2023-07-09,0,0,2,6,0
717395,641729,2023-07-15,2,0,1,5,1
