game_pk,half_inning,label
745469,Bot_1st,1
745469,Top_1st,1
745470,Bot_1st,0
745470,Top_1st,0
745471,Bot_1st,1
745471,Top_1st,1
745472,Bot_1st,0
745472,Top_1st,0
745473,Bot_1st,0
745473,Top_1st,1
745474,Bot_1st,0
745474,Top_1st,0
745475,Bot_1st,1
745475,Top_1st,0
745476,Bot_1st,0
745476,Top_1st,1
745477,Bot_1st,1
745477,Top_1st,0
745478,Bot_1st,1
745478,Top_1st,0
745479,Bot_1st,1
745479,Top_1st,0
745480,Bot_1st,0
745480,Top_1st,0
745481,Bot_1st,1
745481,Top_1st,1
745482,Bot_1st,0
745482,Top_1st,0
745483,Bot_1st,1
745483,Top_1st,1
745484,Bot_1st,1
745484,Top_1st,1
745485,Bot_1st,1
745485,Top_1st,1
745486,Bot_1st,1
745486,Top_1st,0
745487,Bot_1st,1
745487,Top_1st,0
745488,Bot_1st,1
745488,Top_1st,1
745489,Bot_1st,0
745489,Top_1st,0
745490,Bot_1st,1
745490,Top_1st,1
745491,Bot_1st,0
745491,Top_1st,1
745492,Bot_1st,1
745492,Top_1st,0
745493,Bot_1st,1
745493,Top_1st,1
745494,Bot_1st,0
745494,Top_1st,0
745495,Bot_1st,1
745495,Top_1st,1
745496,Bot_1st,0
745496,Top_1st,1
745497,Bot_1st,0
745497,Top_1st,1
745498,Bot_1st,0
745498,Top_1st,1
745499,Bot_1st,0
745499,Top_1st,1
745500,Bot_1st,1
745500,Top_1st,1
745501,Bot_1st,1
745501,Top_1st,0
745502,Bot_1st,1
745502,Top_1st,1
745503,Bot_1st,1
745503,Top_1st,1
745504,Bot_1st,0
745504,Top_1st,0
745505,Bot_1st,0
745505,Top_1st,0
745506,Bot_1st,1
745506,Top_1st,1
745507,Bot_1st,1
745507,Top_1st,1
745508,Bot_1st,1
745508,Top_1st,0
745509,Bot_1st,1
745509,Top_1st,0
745510,Bot_1st,0
745510,Top_1st,1
745511,Bot_1st,0
745511,Top_1st,0
745512,Bot_1st,1
745512,Top_1st,1
745513,Bot_1st,0
745513,Top_1st,1
745514,Bot_1st,1
745514,Top_1st,0
745515,Bot_1st,1
745515,Top_1st,1
745516,Bot_1st,1
745516,Top_1st,0
745517,Bot_1st,1
745517,Top_1st,1
745518,Bot_1st,1
745518,Top_1st,1
745519,Bot_1st,1
745519,Top_1st,0
745520,Bot_1st,0
745520,Top_1st,1
745521,Bot_1st,1
745521,Top_1st,1
745522,Bot_1st,0
745522,Top_1st,0
745523,Bot_1st,1
745523,Top_1st,1
745524,Bot_1st,1
745524,Top_1st,0
745525,Bot_1st,1
745525,Top_1st,1
745526,Bot_1st,1
745526,Top_1st,1
745527,Bot_1st,1
745527,Top_1st,0
745528,Bot_1st,0
745528,Top_1st,1
745529,Bot_1st,1
745529,Top_1st,0
745530,Bot_1st,0
745530,Top_1st,1
745531,Bot_1st,0
745531,Top_1st,1
745532,Bot_1st,0
745532,Top_1st,0
745533,Bot_1st,1
745533,Top_1st,0
745534,Bot_1st,0
745534,Top_1st,1
745535,Bot_1st,1
745535,Top_1st,1
745536,Bot_1st,1
745536,Top_1st,1
745537,Bot_1st,1
745537,Top_1st,0
745538,Bot_1st,1
745538,Top_1st,1
745539,Bot_1st,1
745539,Top_1st,0
745540,Bot_1st,1
745540,Top_1st,1
745541,Bot_1st,0
745541,Top_1st,1
745542,Bot_1st,1
745542,Top_1st,1
745543,Bot_1st,0
745543,Top_1st,0
745544,Bot_1st,1
745544,Top_1st,1
745545,Bot_1st,1
745545,Top_1st,0
745546,Bot_1st,1
745546,Top_1st,1
745547,Bot_1st,1
745547,Top_1st,1
745548,Bot_1st,1
745548,Top_1st,1
745549,Bot_1st,0
745549,Top_1st,0
745550,Bot_1st,1
745550,Top_1st,1
745551,Bot_1st,1
745551,Top_1st,0
745552,Bot_1st,0
745552,Top_1st,1
745553,Bot_1st,0
745553,Top_1st,1
745554,Bot_1st,0
745554,Top_1st,1
745555,Bot_1st,1
745555,Top_1st,1
745556,Bot_1st,1
745556,Top_1st,1
745557,Bot_1st,1
745557,Top_1st,1
745558,Bot_1st,1
745558,Top_1st,1
745559,Bot_1st,0
745559,Top_1st,0
745560,Bot_1st,0
745560,Top_1st,1
745561,Bot_1st,1
745561,Top_1st,1
745562,Bot_1st,0
745562,Top_1st,1
745563,Bot_1st,0
745563,Top_1st,0
745564,Bot_1st,1
745564,Top_1st,0
745565,Bot_1st,1
745565,Top_1st,0
745566,Bot_1st,0
745566,Top_1st,1
745567,Bot_1st,0
745567,Top_1st,0
745568,Bot_1st,1
745568,Top_1st,0
745569,Bot_1st,0
745569,Top_1st,0
745570,Bot_1st,1
745570,Top_1st,0
745571,Bot_1st,1
745571,Top_1st,0
745572,Bot_1st,0
745572,Top_1st,1
745573,Bot_1st,1
745573,Top_1st,0
745574,Bot_1st,0
745574,Top_1st,0
745575,Bot_1st,1
745575,Top_1st,0
745576,Bot_1st,0
745576,Top_1st,1
745577,Bot_1st,0
745577,Top_1st,0
745578,Bot_1st,0
745578,Top_1st,0
745579,Bot_1st,1
745579,Top_1st,0
745580,Bot_1st,0
745580,Top_1st,1
745581,Bot_1st,0
745581,Top_1st,1
745582,Bot_1st,1
745582,Top_1st,1
745583,Bot_1st,1
745583,Top_1st,0
745584,Bot_1st,0
745584,Top_1st,1
745585,Bot_1st,0
745585,Top_1st,1
745586,Bot_1st,1
745586,Top_1st,1
745587,Bot_1st,0
745587,Top_1st,1
745588,Bot_1st,1
745588,Top_1st,1
745589,Bot_1st,1
745589,Top_1st,1
745590,Bot_1st,0
745590,Top_1st,0
745591,Bot_1st,1
745591,Top_1st,1
745592,Bot_1st,1
745592,Top_1st,0
745593,Bot_1st,1
745593,Top_1st,0
745594,Bot_1st,1
745594,Top_1st,1
745595,Bot_1st,1
745595,Top_1st,1
745596,Bot_1st,1
745596,Top_1st,0
745597,Bot_1st,0
745597,Top_1st,0
745598,Bot_1st,1
745598,Top_1st,1
745599,Bot_1st,1
745599,Top_1st,1
745600,Bot_1st,1
745600,Top_1st,1
745601,Bot_1st,1
745601,Top_1st,0
745602,Bot_1st,1
745602,Top_1st,1
745603,Bot_1st,1
745603,Top_1st,0
745604,Bot_1st,0
745604,Top_1st,1
745605,Bot_1st,1
745605,Top_1st,1
745606,Bot_1st,0
745606,Top_1st,1
745607,Bot_1st,1
745607,Top_1st,1
745608,Bot_1st,1
745608,Top_1st,1
745609,Bot_1st,1
745609,Top_1st,0
745610,Bot_1st,1
745610,Top_1st,1
745611,Bot_1st,1
745611,Top_1st,0
745612,Bot_1st,0
745612,Top_1st,1
745613,Bot_1st,1
745613,Top_1st,1
745614,Bot_1st,1
745614,Top_1st,0
745615,Bot_1st,1
745615,Top_1st,1
745616,Bot_1st,0
745616,Top_1st,1
745617,Bot_1st,1
745617,Top_1st,0
745618,Bot_1st,0
745618,Top_1st,0
745619,Bot_1st,1
745619,Top_1st,1
745620,Bot_1st,1
745620,Top_1st,0
745621,Bot_1st,0
745621,Top_1st,0
745622,Bot_1st,1
745622,Top_1st,0
745623,Bot_1st,1
745623,Top_1st,0
745624,Bot_1st,0
745624,Top_1st,0
745625,Bot_1st,1
745625,Top_1st,0
745626,Bot_1st,0
745626,Top_1st,0
745627,Bot_1st,1
745627,Top_1st,1
745628,Bot_1st,1
745628,Top_1st,0
745629,Bot_1st,1
745629,Top_1st,1
745630,Bot_1st,0
745630,Top_1st,0
745631,Bot_1st,1
745631,Top_1st,1
745632,Bot_1st,1
745632,Top_1st,1
745633,Bot_1st,1
745633,Top_1st,1
745634,Bot_1st,1
745634,Top_1st,1
745635,Bot_1st,1
745635,Top_1st,1
745636,Bot_1st,1
745636,Top_1st,0
745637,Bot_1st,0
745637,Top_1st,1
745638,Bot_1st,1
745638,Top_1st,0
745639,Bot_1st,1
745639,Top_1st,1
745640,Bot_1st,0
745640,Top_1st,1
745641,Bot_1st,1
745641,Top_1st,0
745642,Bot_1st,1
745642,Top_1st,1
745643,Bot_1st,1
745643,Top_1st,0
745644,Bot_1st,1
745644,Top_1st,1
745645,Bot_1st,1
745645,Top_1st,0
745646,Bot_1st,1
745646,Top_1st,1
745647,Bot_1st,0
745647,Top_1st,0
745648,Bot_1st,0
745648,Top_1st,1
745649,Bot_1st,1
745649,Top_1st,1
745650,Bot_1st,1
745650,Top_1st,0
745651,Bot_1st,0
745651,Top_1st,1
745652,Bot_1st,0
745652,Top_1st,1
745653,Bot_1st,0
745653,Top_1st,1
745654,Bot_1st,0
745654,Top_1st,0
745655,Bot_1st,0
745655,Top_1st,0
745656,Bot_1st,0
745656,Top_1st,1
745657,Bot_1st,1
745657,Top_1st,0
745658,Bot_1st,1
745658,Top_1st,1
745659,Bot_1st,0
745659,Top_1st,0
745660,Bot_1st,0
745660,Top_1st,1
745661,Bot_1st,0
745661,Top_1st,1
745662,Bot_1st,0
745662,Top_1st,1
745663,Bot_1st,1
745663,Top_1st,0
745664,Bot_1st,0
745664,Top_1st,1
745665,Bot_1st,0
745665,Top_1st,0
745666,Bot_1st,0
745666,Top_1st,0
745667,Bot_1st,0
745667,Top_1st,1
745668,Bot_1st,1
745668,Top_1st,1
745669,Bot_1st,0
745669,Top_1st,1
745670,Bot_1st,0
745670,Top_1st,0
745671,Bot_1st,1
745671,Top_1st,1
745672,Bot_1st,1
745672,Top_1st,1
745673,Bot_1st,0
745673,Top_1st,1
745674,Bot_1st,0
745674,Top_1st,0
745675,Bot_1st,1
745675,Top_1st,1
745676,Bot_1st,1
745676,Top_1st,1
745677,Bot_1st,1
745677,Top_1st,1
745678,Bot_1st,1
745678,Top_1st,1
745679,Bot_1st,0
745679,Top_1st,0
745680,Bot_1st,0
745680,Top_1st,1
745681,Bot_1st,1
745681,Top_1st,1
745682,Bot_1st,0
745682,Top_1st,1
745683,Bot_1st,1
745683,Top_1st,0
745684,Bot_1st,1
745684,Top_1st,0
745685,Bot_1st,0
745685,Top_1st,1
745686,Bot_1st,1
745686,Top_1st,0
745687,Bot_1st,1
745687,Top_1st,0
745688,Bot_1st,1
745688,Top_1st,0
745689,Bot_1st,0
745689,Top_1st,1
745690,Bot_1st,1
745690,Top_1st,1
745691,Bot_1st,0
745691,Top_1st,0
745692,Bot_1st,1
745692,Top_1st,1
745693,Bot_1st,0
745693,Top_1st,0
745694,Bot_1st,1
745694,Top_1st,1
745695,Bot_1st,1
745695,Top_1st,0
745696,Bot_1st,0
745696,Top_1st,1
745697,Bot_1st,0
745697,Top_1st,1
745698,Bot_1st,1
745698,Top_1st,1
745699,Bot_1st,0
745699,Top_1st,0
745700,Bot_1st,1
745700,Top_1st,0
745701,Bot_1st,1
745701,Top_1st,1
745702,Bot_1st,1
745702,Top_1st,0
745703,Bot_1st,1
745703,Top_1st,1
745704,Bot_1st,1
745704,Top_1st,0
745705,Bot_1st,1
745705,Top_1st,1
745706,Bot_1st,1
745706,Top_1st,1
745707,Bot_1st,1
745707,Top_1st,0
745708,Bot_1st,0
745708,Top_1st,1
745709,Bot_1st,1
745709,Top_1st,0
745710,Bot_1st,1
745710,Top_1st,1
745711,Bot_1st,1
745711,Top_1st,1
745712,Bot_1st,1
745712,Top_1st,0
745713,Bot_1st,1
745713,Top_1st,0
745714,Bot_1st,1
745714,Top_1st,1
745715,Bot_1st,0
745715,Top_1st,0
745716,Bot_1st,1
745716,Top_1st,0
745717,Bot_1st,0
745717,Top_1st,0
745718,Bot_1st,1
745718,Top_1st,1
745719,Bot_1st,1
745719,Top_1st,1
745720,Bot_1st,1
745720,Top_1st,1
745721,Bot_1st,1
745721,Top_1st,1
745722,Bot_1st,1
745722,Top_1st,1
745723,Bot_1st,0
745723,Top_1st,0
745724,Bot_1st,1
745724,Top_1st,0
745725,Bot_1st,0
745725,Top_1st,0
745726,Bot_1st,0
745726,Top_1st,0
745727,Bot_1st,1
745727,Top_1st,0
745728,Bot_1st,1
745728,Top_1st,0
745729,Bot_1st,0
745729,Top_1st,1
745730,Bot_1st,1
745730,Top_1st,0
745731,Bot_1st,1
745731,Top_1st,1
745732,Bot_1st,1
745732,Top_1st,1
745733,Bot_1st,1
745733,Top_1st,1
745734,Bot_1st,0
745734,Top_1st,1
745735,Bot_1st,1
745735,Top_1st,0
745736,Bot_1st,0
745736,Top_1st,0
745737,Bot_1st,1
745737,Top_1st,0
745738,Bot_1st,0
745738,Top_1st,1
745739,Bot_1st,0
745739,Top_1st,0
745740,Bot_1st,1
745740,Top_1st,0
745741,Bot_1st,1
745741,Top_1st,0
745742,Bot_1st,0
745742,Top_1st,0
745743,Bot_1st,1
745743,Top_1st,0
745744,Bot_1st,1
745744,Top_1st,1
745745,Bot_1st,1
745745,Top_1st,0
745746,Bot_1st,1
745746,Top_1st,0
745747,Bot_1st,1
745747,Top_1st,1
745748,Bot_1st,1
745748,Top_1st,1
745749,Bot_1st,1
745749,Top_1st,1
745750,Bot_1st,1
745750,Top_1st,1
745751,Bot_1st,1
745751,Top_1st,0
745752,Bot_1st,1
745752,Top_1st,1
745753,Bot_1st,1
745753,Top_1st,1
745754,Bot_1st,1
745754,Top_1st,1
745755,Bot_1st,1
745755,Top_1st,0
745756,Bot_1st,1
745756,Top_1st,1
745757,Bot_1st,1
745757,Top_1st,0
745758,Bot_1st,0
745758,Top_1st,1
745759,Bot_1st,1
745759,Top_1st,0
745760,Bot_1st,1
745760,Top_1st,0
745761,Bot_1st,1
745761,Top_1st,0
745762,Bot_1st,0
745762,Top_1st,0
745763,Bot_1st,0
745763,Top_1st,0
745764,Bot_1st,0
745764,Top_1st,1
745765,Bot_1st,0
745765,Top_1st,0
745766,Bot_1st,1
745766,Top_1st,1
745767,Bot_1st,1
745767,Top_1st,1
745768,Bot_1st,1
745768,Top_1st,1
745769,Bot_1st,1
745769,Top_1st,0
745770,Bot_1st,1
745770,Top_1st,0
745771,Bot_1st,0
745771,Top_1st,1
745772,Bot_1st,1
745772,Top_1st,1
745773,Bot_1st,0
745773,Top_1st,0
745774,Bot_1st,0
745774,Top_1st,0
745775,Bot_1st,0
745775,Top_1st,0
745776,Bot_1st,1
745776,Top_1st,0
745777,Bot_1st,1
745777,Top_1st,0
745778,Bot_1st,0
745778,Top_1st,1
745779,Bot_1st,0
745779,Top_1st,0
745780,Bot_1st,1
745780,Top_1st,1
745781,Bot_1st,1
745781,Top_1st,0
745782,Bot_1st,0
745782,Top_1st,1
745783,Bot_1st,1
745783,Top_1st,1
745784,Bot_1st,1
745784,Top_1st,0
745785,Bot_1st,1
745785,Top_1st,0
745786,Bot_1st,1
745786,Top_1st,1
745787,Bot_1st,0
745787,Top_1st,0
745788,Bot_1st,0
745788,Top_1st,1
745789,Bot_1st,0
745789,Top_1st,0
745790,Bot_1st,0
745790,Top_1st,0
745791,Bot_1st,1
745791,Top_1st,1
745792,Bot_1st,0
745792,Top_1st,0
745793,Bot_1st,0
745793,Top_1st,0
745794,Bot_1st,0
745794,Top_1st,1
745795,Bot_1st,1
745795,Top_1st,1
745796,Bot_1st,1
745796,Top_1st,0
745797,Bot_1st,0
745797,Top_1st,1
745798,Bot_1st,0
745798,Top_1st,0
745799,Bot_1st,0
745799,Top_1st,1
745800,Bot_1st,0
745800,Top_1st,0
745801,Bot_1st,1
745801,Top_1st,0
745802,Bot_1st,0
745802,Top_1st,1
745803,Bot_1st,1
745803,Top_1st,0
745804,Bot_1st,1
745804,Top_1st,1
745805,Bot_1st,0
745805,Top_1st,1
745806,Bot_1st,1
745806,Top_1st,1
745807,Bot_1st,1
745807,Top_1st,1
745808,Bot_1st,1
745808,Top_1st,1
745809,Bot_1st,1
745809,Top_1st,0
745810,Bot_1st,0
745810,Top_1st,1
745811,Bot_1st,1
745811,Top_1st,0
745812,Bot_1st,1
745812,Top_1st,1
745813,Bot_1st,0
745813,Top_1st,1
745814,Bot_1st,1
745814,Top_1st,1
745815,Bot_1st,0
745815,Top_1st,0
745816,Bot_1st,0
745816,Top_1st,1
745817,Bot_1st,0
745817,Top_1st,0
745818,Bot_1st,0
745818,Top_1st,1
745819,Bot_1st,1
745819,Top_1st,0
745820,Bot_1st,1
745820,Top_1st,1
745821,Bot_1st,0
745821,Top_1st,0
745822,Bot_1st,1
745822,Top_1st,0
745823,Bot_1st,1
745823,Top_1st,0
745824,Bot_1st,0
745824,Top_1st,0
745825,Bot_1st,1
745825,Top_1st,1
745826,Bot_1st,0
745826,Top_1st,1
745827,Bot_1st,0
745827,Top_1st,0
745828,Bot_1st,0
745828,Top_1st,0
745829,Bot_1st,0
745829,Top_1st,1
745830,Bot_1st,0
745830,Top_1st,0
745831,Bot_1st,1
745831,Top_1st,1
745832,Bot_1st,1
745832,Top_1st,0
745833,Bot_1st,1
745833,Top_1st,1
745834,Bot_1st,0
745834,Top_1st,1
745835,Bot_1st,1
745835,Top_1st,1
745836,Bot_1st,1
745836,Top_1st,1
745837,Bot_1st,0
745837,Top_1st,0
745838,Bot_1st,0
745838,Top_1st,0
745839,Bot_1st,1
745839,Top_1st,1
745840,Bot_1st,1
745840,Top_1st,0
745841,Bot_1st,1
745841,Top_1st,0
745842,Bot_1st,1
745842,Top_1st,0
745843,Bot_1st,0
745843,Top_1st,1
745844,Bot_1st,1
745844,Top_1st,0
745845,Bot_1st,1
745845,Top_1st,1
745846,Bot_1st,1
745846,Top_1st,0
745847,Bot_1st,1
745847,Top_1st,0
745848,Bot_1st,0
745848,Top_1st,1
745849,Bot_1st,1
745849,Top_1st,1
745850,Bot_1st,1
745850,Top_1st,1
745851,Bot_1st,1
745851,Top_1st,0
745852,Bot_1st,1
745852,Top_1st,0
745853,Bot_1st,1
745853,Top_1st,1
745854,Bot_1st,0
745854,Top_1st,1
745855,Bot_1st,0
745855,Top_1st,1
745856,Bot_1st,0
745856,Top_1st,1
745857,Bot_1st,1
745857,Top_1st,1
745858,Bot_1st,1
745858,Top_1st,0
745859,Bot_1st,0
745859,Top_1st,1
745860,Bot_1st,0
745860,Top_1st,1
745861,Bot_1st,1
745861,Top_1st,1
745862,Bot_1st,0
745862,Top_1st,0
745863,Bot_1st,1
745863,Top_1st,0
745864,Bot_1st,0
745864,Top_1st,0
745865,Bot_1st,1
745865,Top_1st,1
745866,Bot_1st,0
745866,Top_1st,1
745867,Bot_1st,1
745867,Top_1st,0
745868,Bot_1st,0
745868,Top_1st,0
745869,Bot_1st,0
745869,Top_1st,1
745870,Bot_1st,1
745870,Top_1st,0
745871,Bot_1st,1
745871,Top_1st,1
745872,Bot_1st,0
745872,Top_1st,0
745873,Bot_1st,1
745873,Top_1st,1
745874,Bot_1st,1
745874,Top_1st,1
745875,Bot_1st,1
745875,Top_1st,0
745876,Bot_1st,0
745876,Top_1st,0
745877,Bot_1st,1
745877,Top_1st,1
745878,Bot_1st,0
745878,Top_1st,0
745879,Bot_1st,1
745879,Top_1st,1
745880,Bot_1st,0
745880,Top_1st,0
745881,Bot_1st,0
745881,Top_1st,1
745882,Bot_1st,1
745882,Top_1st,0
745883,Bot_1st,0
745883,Top_1st,1
745884,Bot_1st,0
745884,Top_1st,0
745885,Bot_1st,1
745885,Top_1st,0
745886,Bot_1st,0
745886,Top_1st,0
745887,Bot_1st,1
745887,Top_1st,1
745888,Bot_1st,1
745888,Top_1st,1
745889,Bot_1st,0
745889,Top_1st,0
745890,Bot_1st,0
745890,Top_1st,1
745891,Bot_1st,1
745891,Top_1st,0
745892,Bot_1st,1
745892,Top_1st,1
745893,Bot_1st,1
745893,Top_1st,1
745894,Bot_1st,0
745894,Top_1st,0
745895,Bot_1st,1
745895,Top_1st,0
745896,Bot_1st,1
745896,Top_1st,1
745897,Bot_1st,0
745897,Top_1st,1
745898,Bot_1st,1
745898,Top_1st,1
745899,Bot_1st,1
745899,Top_1st,0
745900,Bot_1st,1
745900,Top_1st,1
745901,Bot_1st,1
745901,Top_1st,0
745902,Bot_1st,1
745902,Top_1st,1
745903,Bot_1st,1
745903,Top_1st,0
745904,Bot_1st,0
745904,Top_1st,1
745905,Bot_1st,1
745905,Top_1st,1
745906,Bot_1st,1
745906,Top_1st,1
745907,Bot_1st,0
745907,Top_1st,1
745908,Bot_1st,0
745908,Top_1st,1
745909,Bot_1st,1
745909,Top_1st,1
745910,Bot_1st,1
745910,Top_1st,0
745911,Bot_1st,1
745911,Top_1st,1
745912,Bot_1st,0
745912,Top_1st,0
745913,Bot_1st,0
745913,Top_1st,0
745914,Bot_1st,0
745914,Top_1st,1
745915,Bot_1st,0
745915,Top_1st,1
745916,Bot_1st,1
745916,Top_1st,0
745917,Bot_1st,1
745917,Top_1st,1
745918,Bot_1st,1
745918,Top_1st,0
745919,Bot_1st,0
745919,Top_1st,0
745920,Bot_1st,1
745920,Top_1st,1
745921,Bot_1st,0
745921,Top_1st,0
745922,Bot_1st,1
745922,Top_1st,1
745923,Bot_1st,1
745923,Top_1st,1
745924,Bot_1st,0
745924,Top_1st,1
745925,Bot_1st,1
745925,Top_1st,1
745926,Bot_1st,1
745926,Top_1st,0
745927,Bot_1st,1
745927,Top_1st,0
745928,Bot_1st,1
745928,Top_1st,0
745929,Bot_1st,1
745929,Top_1st,1
745930,Bot_1st,1
745930,Top_1st,0
745931,Bot_1st,1
745931,Top_1st,1
745932,Bot_1st,1
745932,Top_1st,1
745933,Bot_1st,0
745933,Top_1st,0
745934,Bot_1st,1
745934,Top_1st,1
745935,Bot_1st,0
745935,Top_1st,0
745936,Bot_1st,0
745936,Top_1st,1
745937,Bot_1st,0
745937,Top_1st,1
745938,Bot_1st,0
745938,Top_1st,1
745939,Bot_1st,0
745939,Top_1st,1
745940,Bot_1st,1
745940,Top_1st,1
745941,Bot_1st,0
745941,Top_1st,0
745942,Bot_1st,1
745942,Top_1st,1
745943,Bot_1st,1
745943,Top_1st,1
745944,Bot_1st,0
745944,Top_1st,1
745945,Bot_1st,1
745945,Top_1st,1
745946,Bot_1st,1
745946,Top_1st,0
745947,Bot_1st,1
745947,Top_1st,0
745948,Bot_1st,1
745948,Top_1st,0
745949,Bot_1st,1
745949,Top_1st,0
745950,Bot_1st,1
745950,Top_1st,0
745951,Bot_1st,0
745951,Top_1st,1
745952,Bot_1st,1
745952,Top_1st,0
745953,Bot_1st,0
745953,Top_1st,0
745954,Bot_1st,1
745954,Top_1st,0
745955,Bot_1st,0
745955,Top_1st,0
745956,Bot_1st,1
745956,Top_1st,1
745957,Bot_1st,1
745957,Top_1st,0
745958,Bot_1st,0
745958,Top_1st,1
745959,Bot_1st,0
745959,Top_1st,0
745960,Bot_1st,1
745960,Top_1st,0
745961,Bot_1st,1
745961,Top_1st,1
745962,Bot_1st,1
745962,Top_1st,0
745963,Bot_1st,1
745963,Top_1st,1
745964,Bot_1st,0
745964,Top_1st,1
745965,Bot_1st,0
745965,Top_1st,1
745966,Bot_1st,0
745966,Top_1st,0
745967,Bot_1st,0
745967,Top_1st,1
745968,Bot_1st,1
745968,Top_1st,0
745969,Bot_1st,1
745969,Top_1st,0
745970,Bot_1st,0
745970,Top_1st,1
745971,Bot_1st,0
745971,Top_1st,1
745972,Bot_1st,1
745972,Top_1st,1
745973,Bot_1st,1
745973,Top_1st,1
745974,Bot_1st,1
745974,Top_1st,0
745975,Bot_1st,1
745975,Top_1st,0
745976,Bot_1st,1
745976,Top_1st,1
745977,Bot_1st,1
745977,Top_1st,1
745978,Bot_1st,1
745978,Top_1st,1
745979,Bot_1st,1
745979,Top_1st,1
745980,Bot_1st,1
745980,Top_1st,0
745981,Bot_1st,1
745981,Top_1st,0
745982,Bot_1st,0
745982,Top_1st,1
745983,Bot_1st,1
745983,Top_1st,0
745984,Bot_1st,1
745984,Top_1st,1
745985,Bot_1st,1
745985,Top_1st,1
745986,Bot_1st,1
745986,Top_1st,0
745987,Bot_1st,0
745987,Top_1st,0
745988,Bot_1st,1
745988,Top_1st,0
745989,Bot_1st,1
745989,Top_1st,1
745990,Bot_1st,1
745990,Top_1st,1
745991,Bot_1st,0
745991,Top_1st,1
745992,Bot_1st,1
745992,Top_1st,1
745993,Bot_1st,0
745993,Top_1st,0
745994,Bot_1st,1
745994,Top_1st,0
745995,Bot_1st,1
745995,Top_1st,1
745996,Bot_1st,0
745996,Top_1st,1
745997,Bot_1st,1
745997,Top_1st,0
745998,Bot_1st,1
745998,Top_1st,1
745999,Bot_1st,1
745999,Top_1st,1
746000,Bot_1st,1
746000,Top_1st,1
746001,Bot_1st,0
746001,Top_1st,1
746002,Bot_1st,1
746002,Top_1st,0
746003,Bot_1st,1
746003,Top_1st,1
746004,Bot_1st,1
746004,Top_1st,1
746005,Bot_1st,0
746005,Top_1st,0
746006,Bot_1st,0
746006,Top_1st,1
746007,Bot_1st,0
746007,Top_1st,0
746008,Bot_1st,1
746008,Top_1st,1
746009,Bot_1st,0
746009,Top_1st,0
746010,Bot_1st,0
746010,Top_1st,1
746011,Bot_1st,0
746011,Top_1st,1
746012,Bot_1st,1
746012,Top_1st,1
746013,Bot_1st,1
746013,Top_1st,1
746014,Bot_1st,1
746014,Top_1st,1
746015,Bot_1st,1
746015,Top_1st,0
746016,Bot_1st,0
746016,Top_1st,1
746017,Bot_1st,1
746017,Top_1st,0
746018,Bot_1st,1
746018,Top_1st,1
746019,Bot_1st,0
746019,Top_1st,0
746020,Bot_1st,1
746020,Top_1st,1
746021,Bot_1st,0
746021,Top_1st,1
746022,Bot_1st,0
746022,Top_1st,1
746023,Bot_1st,1
746023,Top_1st,1
746024,Bot_1st,1
746024,Top_1st,1
746025,Bot_1st,1
746025,Top_1st,0
746026,Bot_1st,0
746026,Top_1st,1
746027,Bot_1st,1
746027,Top_1st,0
746028,Bot_1st,1
746028,Top_1st,1
746029,Bot_1st,1
746029,Top_1st,1
746030,Bot_1st,1
746030,Top_1st,1
746031,Bot_1st,1
746031,Top_1st,1
746032,Bot_1st,0
746032,Top_1st,0
746033,Bot_1st,1
746033,Top_1st,1
746034,Bot_1st,0
746034,Top_1st,1
746035,Bot_1st,0
746035,Top_1st,0
746036,Bot_1st,1
746036,Top_1st,1
746037,Bot_1st,1
746037,Top_1st,1
746038,Bot_1st,0
746038,Top_1st,1
746039,Bot_1st,0
746039,Top_1st,0
746040,Bot_1st,0
746040,Top_1st,1
746041,Bot_1st,1
746041,Top_1st,0
746042,Bot_1st,1
746042,Top_1st,0
746043,Bot_1st,0
746043,Top_1st,1
746044,Bot_1st,1
746044,Top_1st,1
746045,Bot_1st,1
746045,Top_1st,0
746046,Bot_1st,0
746046,Top_1st,1
746047,Bot_1st,0
746047,Top_1st,1
746048,Bot_1st,1
746048,Top_1st,1
746049,Bot_1st,1
746049,Top_1st,1
746050,Bot_1st,1
746050,Top_1st,0
746051,Bot_1st,1
746051,Top_1st,0
746052,Bot_1st,1
746052,Top_1st,1
746053,Bot_1st,1
746053,Top_1st,1
746054,Bot_1st,0
746054,Top_1st,0
746055,Bot_1st,1
746055,Top_1st,1
746056,Bot_1st,1
746056,Top_1st,1
746057,Bot_1st,0
746057,Top_1st,1
746058,Bot_1st,1
746058,Top_1st,1
746059,Bot_1st,0
746059,Top_1st,1
746060,Bot_1st,1
746060,Top_1st,1
746061,Bot_1st,0
746061,Top_1st,1
746062,Bot_1st,1
746062,Top_1st,1
746063,Bot_1st,1
746063,Top_1st,0
746064,Bot_1st,1
746064,Top_1st,1
746065,Bot_1st,1
746065,Top_1st,1
746066,Bot_1st,1
746066,Top_1st,0
746067,Bot_1st,0
746067,Top_1st,1
746068,Bot_1st,0
746068,Top_1st,1
746069,Bot_1st,1
746069,Top_1st,0
746070,Bot_1st,1
746070,Top_1st,0
746071,Bot_1st,1
746071,Top_1st,1
746072,Bot_1st,0
746072,Top_1st,1
746073,Bot_1st,0
746073,Top_1st,1
746074,Bot_1st,1
746074,Top_1st,0
746075,Bot_1st,1
746075,Top_1st,0
746076,Bot_1st,1
746076,Top_1st,0
